code,description,coding_system,concept_id,concept_version_id,concept_name,phenotype_id,phenotype_version_id,phenotype_name,code_attributes
23315001,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Sequoiosis (red-cedar asthma)"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""H35y600""}]"
233678006,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Childhood asthma"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": """", ""Read v2 Code"": ""H330.12""}]"
233679003,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Late onset asthma"", ""Quality and Outcomes Framework Read Codes 2017/18"": ""Y"", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""H331.11""}]"
233683003,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Hay fever with asthma"", ""Quality and Outcomes Framework Read Codes 2017/18"": ""Y"", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""H330.13""}]"
266361008,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Intrinsic asthma"", ""Quality and Outcomes Framework Read Codes 2017/18"": ""Y"", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""H331.00""}]"
270442000,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Asthma monitored"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""9OJA.11""}]"
275908000,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Asthma monitoring"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""663..11""}]"
3.02331E+14,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Royal College of Physicians asthma assessment"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""388t.00""}]"
312453004,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Asthma - currently active"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""663j.00""}]"
312454005,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Asthma - currently dormant"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": """", ""Read v2 Code"": ""663h.00""}]"
31387002,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Exercise induced asthma"", ""Quality and Outcomes Framework Read Codes 2017/18"": ""Y"", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""H33zz11""}]"
3.40891E+14,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Asthma trigger - airborne dust"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""178A.00""}]"
3.40901E+14,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Asthma trigger - exercise"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""178B.00""}]"
3.40911E+14,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Asthma trigger - pollen"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""1781.00""}]"
3.40921E+14,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Asthma trigger - tobacco smoke"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""1782.00""}]"
3.40931E+14,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Asthma trigger - warm air"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""1783.00""}]"
366874008,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Number of asthma exacerbations in past year"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""663y.00""}]"
370202007,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Asthma causes daytime symptoms 1 to 2 times per month"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""663t.00""}]"
370203002,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Asthma causes daytime symptoms 1 to 2 times per week"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""663u.00""}]"
370204008,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Asthma causes daytime symptoms most days"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""663v.00""}]"
370205009,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Asthma causes night symptoms 1 to 2 times per month"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""663r.00""}]"
370206005,,SNOMED  CT codes,C734,2607,Asthma - Primary care,PH12,24,Asthma,"[{""Description"": ""Asthma limits walking on the flat"", ""Quality and Outcomes Framework Read Codes 2017/18"": """", ""Validated Non-Specific Asthma Read Codes Nissen et al. 2017"": """", ""Validated Specific Asthma Read Codes Nissen et al. 2017"": ""Y"", ""Read v2 Code"": ""663x.00""}]"
